criteria_id,competency_id,criteria_text,sort_order
227ad5f1-fa16-4dad-819c-d536db22b766,ec03cbb1-52a8-4f1e-926b-857f9c00f364,(more of an attribute): Exemplify a sense of comfort with ambiguity and uncertainty given the constantly evolving digital health and technology sector,2
2da3cb2a-784e-40c3-a933-5824c59abcbe,947a1b5e-6384-4c18-9366-fff86a991d13,Reference: SFIA Lead the development of comprehensive stakeholder management strategies and plans.,1
b066c8b2-70de-438e-a8d9-eac1219bfc1b,947a1b5e-6384-4c18-9366-fff86a991d13,"Build long-term, strategic relationships with senior stakeholders (internal and external).",2
ca20d4f2-2a9a-4407-a1ad-be12b6140330,947a1b5e-6384-4c18-9366-fff86a991d13,Facilitate the engagement of stakeholders in support of the delivery of services and change projects.,3
eb8bf8bb-331e-4342-9de2-639089f8eff0,947a1b5e-6384-4c18-9366-fff86a991d13,"Act as a single point of contact for senior stakeholders, facilitating relationships between them.",4
59d239d9-4e9d-4af3-a01d-56b57943c9c5,947a1b5e-6384-4c18-9366-fff86a991d13,"Negotiate to ensure that stakeholders understand and agree on what will meet their needs, and that appropriate agreements are defined.",5
c3629c69-ec24-4393-9551-ace1a4da6cf1,947a1b5e-6384-4c18-9366-fff86a991d13,Oversee monitoring of relationships including lessons learned and appropriate feedback.,6
75f64e59-3a34-42c6-814c-6bf35bda3eae,947a1b5e-6384-4c18-9366-fff86a991d13,Lead actions to improve relations and open communications with and between stakeholders.,7
7e21a2ff-51d7-4107-beb7-256f84ce27dd,947a1b5e-6384-4c18-9366-fff86a991d13,Determine the strategic approach to understanding stakeholder objectives and requirements.,8
c3a49edc-910f-48f4-8496-794f36759b4c,947a1b5e-6384-4c18-9366-fff86a991d13,Work with all interested parties to identify stakeholders and establish effective relationships.,9
308fc2c1-3442-4d18-8bba-388cbcd2d80c,947a1b5e-6384-4c18-9366-fff86a991d13,Establish and promote the overall vision for how stakeholder objectives are met and determines organisational roles and alignment.,10
87dea543-f02a-42fe-9128-31f968f1c558,947a1b5e-6384-4c18-9366-fff86a991d13,"Actively manage relationships with the most senior stakeholders, and is the ultimate escalation point for issue resolution.",11
fbba24f3-998a-43d3-a097-7d16924f177b,f92844d7-e3b9-43cd-9fe4-b95b1ee92faf,"(source: Global Curriculum for Health Professionals; CDC Public Health Informatics; National Nurses & Midwifery DH Framework) Unclear: no content copied here. May have been a note to use these resources? Also, project and program management skills are thoroughly covered elsewhere.",1
35fd6daf-766a-47ff-b5b7-c449e99ab87a,f92844d7-e3b9-43cd-9fe4-b95b1ee92faf,"Establish a steering, oversight or governing committee for digital health",2
701c9a0e-8597-48f1-8e86-943f6432b871,f92844d7-e3b9-43cd-9fe4-b95b1ee92faf,Steer / Oversee / Lead / Manage the digital health implementation through the entire system development life cycle (choose verb by proficiency level),3
d02f4a60-bf9b-41f4-a673-95fc0f63a4f0,f92844d7-e3b9-43cd-9fe4-b95b1ee92faf,Supervise digital health solution and service vendors to satisfactorily provide the solution or services and ongoing support in compliance with the contract,4
0b103d26-fce5-4b01-8ca2-5762b85d707b,c0fbcfa1-3e18-42ac-80a7-61ba2fb0fd35,Calculate/estimate the Total Cost of Ownership (TCO),1
d13a9f67-2e77-43d8-9549-0de9e6bf9f0b,c0fbcfa1-3e18-42ac-80a7-61ba2fb0fd35,"Estimate impact on labor and the workforce, such as change in digital health jobs (increase in digital health jobs, reduction in entry level jobs, e.g. data entry clerk), growth and investment in digital health companies, etc.",2
aeffcc79-e65f-4817-96a3-0e1a571cde70,c0fbcfa1-3e18-42ac-80a7-61ba2fb0fd35,Identify proxy data for impact estimations,3
90f976e0-8ecf-4a3b-8cf2-2fdeec649252,31dd8e12-7b5b-4d99-ab99-e3c0285c472b,"Conduct studies, such as time and motion studies, to measure savings in time, workflow/process, and staff; reduced stockouts of medicines and supplies; productivity improvements, etc.",1
ffaf2ae8-dfce-4232-bdd9-cd2ac1a5c77a,d7ff7ebd-7542-4c25-9919-28232b67e97d,"Measure improvements to health service delivery, such as faster diagnosis and treatment, more accurate diagnosis, faster recovery, fewer readmissions to clinic/hospital, increased survival rate, fewer adverse events",1
3b6fa6d1-9995-47d0-81ac-bc9b4e800f80,d7ff7ebd-7542-4c25-9919-28232b67e97d,"Evaluate quality of care through qualitative methods such as surveys, spot checks",2
7857c5d1-4d4f-46cf-ac33-3c002137a1b4,f4ef4c69-2200-486f-81fc-3eadc172e434,"Measure prevalence of disease at the population level, DALYs, QALYs, etc.",1
1a9695e2-1e3d-4027-bb3f-d6862b85080e,f38c1cd1-5c75-414e-86b0-855aecc1ebf0,Calculate the Total Cost of Ownership (TCO),1
1de2c185-d140-48b0-9635-16c3dc4aebe2,f38c1cd1-5c75-414e-86b0-855aecc1ebf0,Map and identify existing resources and examples of similar costed plans for digital health,2
d2b7cda7-13b8-42ca-b33e-293239ad3dbf,f38c1cd1-5c75-414e-86b0-855aecc1ebf0,"Map the donor landscape for focus, strategy and level of investment in digital health",3
45762f10-beca-4b7a-b4da-85d7251df051,8f379294-383f-4d7a-b2bd-970fbeb2b3e4,Build the business case,1
a7357e90-88a5-4e4a-805a-0db05d55eb90,8f379294-383f-4d7a-b2bd-970fbeb2b3e4,Forecast funding needs for the next 5+ years,2
85f127f5-a18f-46d6-868f-574867d6619c,8f379294-383f-4d7a-b2bd-970fbeb2b3e4,Develop the investment roadmap (define this),3
7a6e212b-feb7-43a7-a3a4-0368b0206524,8f379294-383f-4d7a-b2bd-970fbeb2b3e4,"Convene a working group to develop the investment / funding strategy, build buy-in, and develop an advocacy strategy, including stakeholders and actors such as health and digital health leaders from the ministry of health, donors, health informatics associations, digital health communities of practice in the NGO and private sectors",4
f5d7c5ab-852c-492e-9359-c2910aaa346d,1950db56-860a-4cf5-98c1-131f0fbc71ab,Map and Identify potential sources of funding,1
ff60fa25-46ad-4b01-a6eb-834d5fd4fd18,1950db56-860a-4cf5-98c1-131f0fbc71ab,"Execute fundraising/funding application processes, such as preparing concept notes, proposals, work plans and budgets",2
4c272a8b-71b3-4970-95c8-b0ccf7b23646,1950db56-860a-4cf5-98c1-131f0fbc71ab,"Validate budgets against work plans and vice versa to ensure every digital health-related cost is included for the corresponding work, e.g. for an EMR implementation, check the proposal budget for software license and technical support, hosting, staff, consultants/vendors, training, infrastructure upgrades, software customizations, etc.",3
a1419317-8aae-4e96-96a1-70bc98d196f1,1950db56-860a-4cf5-98c1-131f0fbc71ab,Maintain donor and funder relationships,4
5cb57489-32e9-462c-9efd-46b36ecffaf5,928b5791-82d5-4ca3-88d6-b5b6ebf01816,Implement financial oversight systems,1
81d1d881-fb94-4b44-aec3-271992a2d33e,928b5791-82d5-4ca3-88d6-b5b6ebf01816,Develop routine processes for managing digital health budgets and expenditures,2
34f799dc-f00d-4e35-bddb-8424b0077694,928b5791-82d5-4ca3-88d6-b5b6ebf01816,"Obtain and disburse the funds in compliance with regulatory, organizational and/or donor requirements.",3
e3dcbcb8-8f1b-478a-af59-844a82f3d807,928b5791-82d5-4ca3-88d6-b5b6ebf01816,"Monitor expenditures to ensure that they are used appropriately and in compliance with all regulations, in particular payment against digital health product (hardware and software), service, support, and consulting contracts; related digital infrastructure services (e.g. cloud hosting, mobile network operator agreements).",4
ba1b0356-62d1-489d-b13a-80737a55162a,928b5791-82d5-4ca3-88d6-b5b6ebf01816,Prepare and deliver grant reporting to grant funders,5
5961008a-139c-4f2d-a6bf-7146a4359035,9c6b4e39-12fb-4749-a498-8dba779af4a0,Assess and advise using a systems approach in the identification of tools and/or functions that alleviate and address current health service challenges,1
0a2fc9e9-acea-4104-b085-1784496359a6,9c6b4e39-12fb-4749-a498-8dba779af4a0,Work within the the complexity of clinical/non-clinical workflows within the regional and national health care systems,2
d908bda0-4bf0-40e3-ba88-c2690172dce5,c3cfe30e-19f0-4702-a359-2f99cb0ccde3,"Design and implement collaborative partnerships/ownership agreements between tools/organizations/primary stakeholders (e.g. data sharing, data ownership, revenue generation, etc.)",1
b03334d2-9451-4793-b87f-fcecb8c5738e,c3cfe30e-19f0-4702-a359-2f99cb0ccde3,"Apply health economic evaluation and strategy to determine cost effectiveness, ROI, health impact of tools/service within a health system",2
fdebb249-11bd-410c-a53c-2651deced4a9,33c71dee-8a5e-48db-b052-e077d045c746,Assess the current landscape of tools available that meet requirements or criteria of a health service need/challenge,1
f077ca3c-690b-449a-8402-c6114c6d4adc,33c71dee-8a5e-48db-b052-e077d045c746,Strategically design cost/time effective monitoring and evaluation and reporting process to determine most appropriate/impactful solution/tool,2
7fd7b462-deb2-4c9e-992a-9fa2e813dbb2,33c71dee-8a5e-48db-b052-e077d045c746,Follows appropriate procurement processes relevant to the context.,3
81e53940-fcc0-473f-9f75-c782405c1971,988609ae-5894-45da-a9aa-bcc12d43d86a,"Interpret and understand a context's digital culture, tooling and policies",1
ee444353-23ed-4f41-8d20-3fc16261b822,988609ae-5894-45da-a9aa-bcc12d43d86a,Select and/or design appropriate digital solutions to meet current and future objectives,2
5fa723e1-942b-4f06-8626-5ece0ec5e628,988609ae-5894-45da-a9aa-bcc12d43d86a,Implement appropriate digital solutions to meet current and future objectives,3
ac90aa8a-5148-4f19-a218-9d5d2ed904e5,a51ed6c3-01f7-49b0-a955-8640fd7d2497,"Test cross-tool functionality with regard to fidelity, quality, adherence to local policy (e.g. server location, storage, and data ownership)",1
98bc29ad-693c-4c8c-8b48-b4dd3d2260a3,a51ed6c3-01f7-49b0-a955-8640fd7d2497,"Identify best approach to co-host/use tools and/or services (work flow, data flow, data exchange, etc.)",2
7afad1be-0237-4bcd-8a92-ee1e2b232255,bc8e6f81-cc83-4b4a-bb0e-7842fed2be01,Champion the use of feasibility studies in the planning process,1
8d205ff8-2e98-476e-a57e-89d652b79331,bc8e6f81-cc83-4b4a-bb0e-7842fed2be01,Apply best practices for requirements gathering,2
70cc41b3-97d1-4670-b3c4-c524c5f9f653,bc8e6f81-cc83-4b4a-bb0e-7842fed2be01,Implement feasibility studies to assess project viability,3
e7e0b161-03fe-45a7-91e0-7be5237b660c,bc8e6f81-cc83-4b4a-bb0e-7842fed2be01,"Review results of feasibility studies from a technical, operational, legal, and organizational standpoint.",4
5f2fa325-5134-4ed7-b2fc-49481525f0f4,a84266e4-4e57-40e9-b1ba-ba3f4854fcc7,Champion the usage of human centered design to inform the design of products and services,1
5122b9df-ed68-4f87-9e4e-d551b952d1b6,a84266e4-4e57-40e9-b1ba-ba3f4854fcc7,Apply UI and UX design principles,2
244be688-92c7-4b97-8047-4e5612dd4ba3,a84266e4-4e57-40e9-b1ba-ba3f4854fcc7,Incorporate feedback from users into design revisions,3
9f178b0d-2bd7-4f1e-91c4-1732055030df,e8ba1888-8025-43e5-b9cf-dcd593d3fca3,"Utilize and implement principles of the software development lifecycle to create, deploy, implement, and manage products and solutions.",1
8ede750d-1fa0-443f-b0c1-3c7239939966,e8ba1888-8025-43e5-b9cf-dcd593d3fca3,Implement agile design principles and processes into product development,2
8485a753-c134-4071-8d02-adea6dc0cf78,51bfb15d-f6cb-42b2-8a8e-9072bc30b738,Engage in best practices of user training,1
db488470-0605-451e-a864-ae230aa22574,51bfb15d-f6cb-42b2-8a8e-9072bc30b738,Incorporate solution into users' workflows and contexts,2
d2e93f54-f933-4b09-8c70-6ad0b628c8ea,51bfb15d-f6cb-42b2-8a8e-9072bc30b738,Provide user support …,3
e55097aa-2c9f-407e-b2cc-4091bddc973e,1e7ed9ef-3e37-4fc7-8bc8-0e59c7f3784e,Gather data required for software evaluation according to defined metrics and KPIs,1
46fa8ba6-31ba-43ac-a2bd-720b7aedbab2,1e7ed9ef-3e37-4fc7-8bc8-0e59c7f3784e,Utilize performance metrics for software evaluation,2
de42f432-6366-4565-a5bd-f6e860c0c782,1e7ed9ef-3e37-4fc7-8bc8-0e59c7f3784e,Document results of software evaluation and communicate as required,3
f432ad9b-69c0-4e76-a657-050e4c78ea98,5c502d0b-831a-4bbd-8c0f-c4630aad7073,Conduct process to gather data and user feedback to inform evaluation of solution,1
5013ab8d-3771-4002-8ce7-581888878069,5c502d0b-831a-4bbd-8c0f-c4630aad7073,Review data and user feedback to determine effectiveness of solution for organization/country's context and workflows,2
91c143bd-20b4-4820-8393-2cf6d7c24ff9,5c502d0b-831a-4bbd-8c0f-c4630aad7073,Summarize and provides recommendations based on findings,3
5d676ee1-9991-41f8-9ab5-4005065d0d3f,7c77ae2b-d3ac-4110-955a-87ef00dedf06,Assess infrastructure needs to determine capabilities and needs to enable support of the Enterprise Architecture,1
dca0c56d-2ea2-4b31-95f3-3c762ed642ba,7c77ae2b-d3ac-4110-955a-87ef00dedf06,Identify priorities for infrastructure based on need and available resources,2
735df97a-11da-4167-9d9d-31df6729b280,7c77ae2b-d3ac-4110-955a-87ef00dedf06,Create a roadmap for infrastructure improvements and maintenance,3
5b128527-9b1f-4914-9169-2611127263a3,67c51ee0-9f67-4e04-8ff7-6427395e5e75,"Document Architecture principles, standards and components in the Enterprise Architecture",1
ad8daa99-3546-4297-8f9c-fe5716f00dcb,67c51ee0-9f67-4e04-8ff7-6427395e5e75,Establish governance process to ensure individual project alignment with the Enterprise Architecture,2
ed97ddc5-7ca4-4a10-848e-c03d8fadbf17,67c51ee0-9f67-4e04-8ff7-6427395e5e75,Communicate the enterprise architecture governance process to stakeholders,3
eda6debd-f10f-4c11-83bd-91a1551efd84,1baaea67-f111-4752-9e89-6ef9af51053c,Design projects to be aligned with the Enterprise Architecture,1
c185aebe-4c8e-4bfc-9637-6df90e402b07,1baaea67-f111-4752-9e89-6ef9af51053c,Review project alignment with the enterprise architecture,2
9f32834a-a183-4243-bc8a-72311890fca0,1baaea67-f111-4752-9e89-6ef9af51053c,Provide suggestions and feedback to improve alignment early in the project start-up process,3
3201319e-a5f8-409e-90a0-f90445b04cd9,1baaea67-f111-4752-9e89-6ef9af51053c,Follow governance process and standards to ensure alignment,4
bff28276-bb41-4c5c-9ff9-e656e962391a,abbc66eb-963c-4c55-962f-2c9d45d61052,Champion the use of semantic and syntactic health data standards,1
dfd36657-ac90-4bfe-b9aa-396cbddc270b,abbc66eb-963c-4c55-962f-2c9d45d61052,Design application data exchange using appropriate standards aligned with the enterprise architecture.,2
5d742e17-f0ba-40d0-bb9b-698644f233da,abbc66eb-963c-4c55-962f-2c9d45d61052,Implement systems data exchange according to standards and enterprise architecture,3
ec09cf03-1339-4f47-b65e-21065521a76f,9ee3c445-7a52-43f3-b43b-569f368d8c9f,Use syntactic and semantic standards to support data integration and use,1
f95ada0a-63be-477e-b10c-dd105551659d,372cd6e0-7f8a-46de-9879-c8b7ebef6380,"Demonstrate knowledge of the financing, organization, delivery, and outcomes of health care services and their interrelationships.",1
f506ca06-04d2-4989-a9dd-7a8e86c8e84a,372cd6e0-7f8a-46de-9879-c8b7ebef6380,"Demonstrate awareness of measurement tools related to health equity at the population, community, healthcare practitioner, and individual patient and community member levels.",2
134280b4-db15-485f-b2ab-694b4045cf17,372cd6e0-7f8a-46de-9879-c8b7ebef6380,"Assess how existing health inequities affect population-level health, individual health, and healthcare delivery systems",3
27bbb2db-96d7-48c2-bf98-802b848b3a0b,372cd6e0-7f8a-46de-9879-c8b7ebef6380,Use methods grounded in an awareness of the multilevel factors contributing to such inequities.,4
1f04b470-1b40-46a7-8d08-2c8c68ab62c2,f1025092-735a-435f-94d2-8c67bb8dbe58,Develop a review scope,1
0148deaf-7ed2-446e-8bd7-549449ec1f66,f1025092-735a-435f-94d2-8c67bb8dbe58,Analyse health services delivery systems for problems,2
04938f08-898a-4030-b246-6e866c2469d8,f1025092-735a-435f-94d2-8c67bb8dbe58,Synthesise evidence related to solutions,3
d83de0d3-4ffe-43a8-bad6-85c9b734b0b2,f1025092-735a-435f-94d2-8c67bb8dbe58,Apply solutions appropriate to the content,4
58d2ba56-b1a7-412c-aa4b-c946db3c9f4b,f1025092-735a-435f-94d2-8c67bb8dbe58,Assist with key system modifications or redesigns,5
f56bc375-33f8-4cd8-a9f5-1152e931515a,e20cad11-8353-42ea-a9ee-ea452fea1402,"Apply learning health systems knowledge and methods to translate, implement, and scale research innovations to advance equity and justice in health and healthcare delivery.",1
5f2cf7dc-8c8b-4778-bcb0-35cb1d45077e,e20cad11-8353-42ea-a9ee-ea452fea1402,Use systems theories to understand how the interactions of the parts of health systems operate to produce value for stakeholders.,2
d7415d94-aaca-411a-9760-567100c34c42,e20cad11-8353-42ea-a9ee-ea452fea1402,Demonstrate systems thinking in the design and conduct of research and implementation of its findings within the context of complex health systems.,3
b6d78599-ba43-4af5-9ce1-15a444b5c901,f62e36de-89e1-489f-a7ca-e5341a8f1ee9,Understanding the value of: Designing how to: Know how to utilize: How to develop:,1
0a6d3daf-beef-4f55-b770-aca3eb9fb6c9,f62e36de-89e1-489f-a7ca-e5341a8f1ee9,"- Transmit health event alerts to specific population group(s) - Transmit targeted health information to person(s) based on health status or demographics - Transmit targeted alerts and reminders to person(s) - Transmit diagnostics result, or availability of result, to person(s)",2
32ef25fb-3eb4-43cf-9b1a-dd3132be03db,f62e36de-89e1-489f-a7ca-e5341a8f1ee9,Know how to use the systems for this purpose:,3
16d724e1-b831-47c6-a632-203123665cd1,f62e36de-89e1-489f-a7ca-e5341a8f1ee9,- Communication Systems (Emergency alert and notifications; Provider-to-person communication) - Community-Based Information Systems (Patient management; Community communication) - Telehealth Systems (Interactive services; Guided self help),4
8f9e26aa-d6e4-446c-a77b-eb99635bcd98,769e2d9b-e2d7-4060-854f-a04fc092af66,Understanding the value of: Designing how to: Know how to utilize: How to develop:,1
a6ad61e3-e219-43c0-884f-662fba31690d,769e2d9b-e2d7-4060-854f-a04fc092af66,- Transmit untargeted health information to an undefined population,2
eb3021cc-873b-4ef2-b7f8-2abea506ac16,769e2d9b-e2d7-4060-854f-a04fc092af66,- Transmit untargeted health event alerts to undefined group.,3
14485bf4-62c1-44ad-83ea-cba3d82e04ce,769e2d9b-e2d7-4060-854f-a04fc092af66,Know how to use the systems for this purpose:,4
b4419fee-f3ff-4c55-855e-a0b7267259f1,769e2d9b-e2d7-4060-854f-a04fc092af66,- Communication Systems (Emergency alert and notifications; Mass media; Social networks),5
4cd3f62a-7270-46be-a9a6-937deef81dbf,fbb024c3-1a97-4200-8bb0-a92d42d8dc1e,Understanding the value of: Designing how to: Know how to utilize: How to develop:,1
966b0677-efcf-4fcf-88c7-7df0a6edeadd,fbb024c3-1a97-4200-8bb0-a92d42d8dc1e,- Peer group for individuals,2
d2ac2617-8a4d-42ab-aa66-f3ad2949beb0,fbb024c3-1a97-4200-8bb0-a92d42d8dc1e,Know how to use the systems for this purpose:,3
610563d9-3f4e-4c0c-ac3b-cf4a165b25f1,fbb024c3-1a97-4200-8bb0-a92d42d8dc1e,"- Communication Systems (Provider-to-person communication; mobile phone based groups (e.g. WhatsUp); Social networks,) - Community-Based Information Systems (Community communication)",4
697bfcba-e8f0-4497-b848-a976871fbdbe,2196ab5d-94e5-4ff2-ac3b-f798e44e43b1,Understanding the value of: Designing how to: Know how to utilize: How to develop:,1
0a9a9e09-6d49-4153-ab4f-adcda9590de3,2196ab5d-94e5-4ff2-ac3b-f798e44e43b1,- Access by the individual to own medical or summary health records - Self monitoring of health or diagnostic data by the individual - Active data capture/documentation by an individual - Access by the individual to verifiable documentation of a health event or health status,2
e8eb70b4-282f-487d-9180-99ca8098cd52,2196ab5d-94e5-4ff2-ac3b-f798e44e43b1,Know how to use the systems for this purpose:,3
8812c9fa-3778-4c05-a2ea-cf8b334bb845,2196ab5d-94e5-4ff2-ac3b-f798e44e43b1,- Electronic medical record systems - Personal health record (portal) - Communication systems (Provider-to-person communication) - Telehealth systems Guided self help - Shared Health Record and Health Information Repository,4
2730a71c-2093-46aa-b00f-cf37924b63ab,7e89ed37-f61d-4867-a897-95e2e7b57ab6,Understanding the value of: Designing how to: Know how to utilize: How to develop:,1
3cc68233-9482-4f34-9c4a-c00b7e560a1a,7e89ed37-f61d-4867-a897-95e2e7b57ab6,- Reporting of health system feedback by persons - Reporting of public health events by persons,2
248a952f-14d0-4c8d-8f48-0b94011cd2e4,7e89ed37-f61d-4867-a897-95e2e7b57ab6,Know how to use the systems for this purpose:,3
f26a2579-1336-4a5d-ad0b-c099a6b450be,7e89ed37-f61d-4867-a897-95e2e7b57ab6,"- Communication Systems (SMS, social networks) - Personal health record (portal) - Telehealth systems",4
645e4370-24dd-41c2-8310-9f43086e8c1d,76af673d-a950-44f0-b3ce-c5b19c778629,Understanding the value of: Designing how to: Know how to utilize: How to develop:,1
bbe8b1d0-355c-471c-b891-86772dd41a6c,76af673d-a950-44f0-b3ce-c5b19c778629,- Look-up of information on health and health services by individuals - Simulated human-like conversations with individual(s),2
7692bfb9-c758-4cd4-b0a7-db200184859d,76af673d-a950-44f0-b3ce-c5b19c778629,Know how to use the systems for this purpose:,3
09fb43fd-19ed-40ef-9647-9e82d08d571c,76af673d-a950-44f0-b3ce-c5b19c778629,- Electronic medical record systems - Personal health record (Appointment booking and cancellations; Appointment reminders and summaries; Prescription list; Secure messaging to providers; Test results) - Telehealth systems - Product catalogues - Immunization information systems - Health program monitoring systems - Central appointment sysems (???),4
0f40bb92-5611-4c8e-ad9e-c141728d1733,8e066e26-ee6b-49c9-95d2-d410306cf447,Understanding the value of: Designing how to: Know how to utilize: How to develop:,1
f25d8a78-6cf0-43bc-a8aa-3833543e30b9,8e066e26-ee6b-49c9-95d2-d410306cf447,- Transmit or manage out-of-pocket payments by individuals - Transmit or manage vouchers to individuals for health services - Transmit or manage incentives to individuals for health services,2
91ef81e9-e418-4768-a158-c1b8b5dfb1be,8e066e26-ee6b-49c9-95d2-d410306cf447,Know how to use the systems for this purpose:,3
fad9fcb2-deed-4621-8226-5decd72103a4,8e066e26-ee6b-49c9-95d2-d410306cf447,- Health finance-related information systems (Health accounts; Claims management) - Mobile payment systems,4
3c6aa05d-101a-443c-8f1e-1fe1ba678924,39e162b4-6e07-4ff7-b62b-44bea4590562,Understanding the value of: Designing how to: Know how to utilize: How to develop:,1
b76c430c-75b8-4816-982b-f51cfd7fbfaa,39e162b4-6e07-4ff7-b62b-44bea4590562,- Manage provision and withdrawal of consent by individual(s),2
bbad7fbf-1c7a-45f8-9153-508f5fd74eb5,39e162b4-6e07-4ff7-b62b-44bea4590562,Know how to use the systems for this purpose:,3
83307f98-6ec5-4186-931c-9070dd774cbd,39e162b4-6e07-4ff7-b62b-44bea4590562,- Personal health record (portal) - Telehealth systems - Digital consent forms - Electronic informed consent,4
d3e605dc-eaa3-4935-b894-512e0be2513c,6e774c4b-91fe-4c9e-9467-84202da83fc2,Understanding the value of: Designing how to: Know how to use: Build:,1
f79822eb-19e9-4057-b53a-6906929dcb25,6e774c4b-91fe-4c9e-9467-84202da83fc2,- Verify a person’s unique identity - Enrol person(s) for health services/clinical care plan,2
5534532a-6fb5-4a1e-bfd2-2e759c851acb,6e774c4b-91fe-4c9e-9467-84202da83fc2,"Know how to use the systems for this purpose, for example:",3
49e7f07e-004b-4774-870f-a11e5170918f,6e774c4b-91fe-4c9e-9467-84202da83fc2,- C2: Civil registration and vital statistics (CRVS) systems - C6: Identification registries and directories - C8: Master patient index - Electronic medical record systems - Personal health records - Health Management Information systems (HMIS),4
e2c2a89a-c512-45a2-8d31-5e491d5af864,a609fd65-eede-45aa-9808-b48f618d86ed,Understanding the value of: Designing how to: Know how to use: Build:,1
ad3d4728-e7a1-4790-8196-e6472e85fee7,a609fd65-eede-45aa-9808-b48f618d86ed,"- Manage person-centred structured clinical records - Use longitudinal tracking of person’s health status and services - Manage person-centred unstructured clinical records (e.g. notes, images, documents) - Use Routine health indicator data collection and management",2
afca6b3c-cf09-4f36-b7c2-e852e2bddde8,a609fd65-eede-45aa-9808-b48f618d86ed,"Know how to use the systems for this purpose, for example:",3
c52caaa4-f6e0-407b-b420-d120a0861ab9,a609fd65-eede-45aa-9808-b48f618d86ed,- A2: Community-based information systems - A9: Telehealth systems - B7: Patient Administration systems - Electronic medical record systems - Personal health records - Health Management Information systems (HMIS),4
e2f817a8-1354-413a-a458-936832dfd0d0,c8100d0c-37dc-4bac-a9de-fa712a376811,Understanding the value of: Designing how to: Know how to utilize: How to develop:,1
762d8814-fe47-45c7-b200-e164b3762802,c8100d0c-37dc-4bac-a9de-fa712a376811,- Provide prompts and alerts based according to protocol - Provide checklist according to protocol - Screen persons by risk or other health status,2
c510b5ba-8a57-4a97-afa0-f55ac5d783df,c8100d0c-37dc-4bac-a9de-fa712a376811,"Know how to use the systems for this purpose, for example:",3
336b37b1-7597-4aec-acb5-c70ba72e54d2,c8100d0c-37dc-4bac-a9de-fa712a376811,- A2: Community-based information systems - A3: Decision support systems - A4: Diagnostics information systems - Electronic medical record systems - Personal health records - Health Management Information systems (HMIS),4
15e7e2cd-5ecf-4aa3-945b-b28cd3f2f3e4,8b4d00c3-ae69-4b91-9560-7bc7c7a4aa2b,Understanding the value of: Designing how to: Know how to use: Build:,1
9f3e3114-057f-4f41-8163-16468250cf78,8b4d00c3-ae69-4b91-9560-7bc7c7a4aa2b,"- Consultations between remote person and healthcare provider - Remote monitoring of person's health or diagnostic data by provider - Transmission of medical data (e.g. images, notes, and videos) to healthcare provider - Consultations for case management between healthcare providers",2
facaddf7-92fe-4e6b-83cb-41ce276b7c6d,8b4d00c3-ae69-4b91-9560-7bc7c7a4aa2b,"Know how to use the systems for this purpose, for example:",3
5a609f01-8657-4eab-8760-0469111ef6aa,8b4d00c3-ae69-4b91-9560-7bc7c7a4aa2b,- A9: Telehealth systems - Electronic medical record systems - Personal health records - Health Management Information systems (HMIS),4
4194a825-d456-454a-8f5f-cae48450273a,4a3850d3-3376-4de6-ad04-acd87a78b5d7,Understanding the value of: Designing how to: Know how to use: Build:,1
9782b027-b96b-4336-965e-0decbae9b82e,4a3850d3-3376-4de6-ad04-acd87a78b5d7,- Communication from healthcare provider to supervisor(s) - Communication and performance feedback to healthcare provider(s) - Transmit routine news and workflow notifications to healthcare provider(s) - Transmit non-routine health event alerts to healthcare provider(s) - Peer group for healthcare providers - Generative AI for tailored content creation,2
d42bba17-42b6-4b93-9570-15a70e5eac42,4a3850d3-3376-4de6-ad04-acd87a78b5d7,"Know how to use the systems for this purpose, for example:",3
f3405c25-cacf-445e-9c62-f9b84384fc7f,4a3850d3-3376-4de6-ad04-acd87a78b5d7,- A1: Communication systems - Electronic medical record systems - Personal health records - Health Management Information systems (HMIS),4
4aa53f65-bc27-4005-96d5-707c4f94b66d,39e30801-179e-439b-8548-5d3a3a97a0ad,Understanding the value of: Designing how to: Know how to use: Build:,1
53b0ab5b-40a6-452d-bb03-d85b54f9f5ab,39e30801-179e-439b-8548-5d3a3a97a0ad,"- Coordinate emergency response and transport - Manage referrals between points of service within health sector - Manage referrals between health and other sectors (social services, police, justice, economic support schemes)",2
7959ab6d-1fb4-4c70-bfd5-871b3e91d960,39e30801-179e-439b-8548-5d3a3a97a0ad,"Know how to use the systems for this purpose, for example:",3
1f54729b-ded1-49cd-8197-6e17d0d0123a,39e30801-179e-439b-8548-5d3a3a97a0ad,- E1: Emergency preparedness and response systems - A1: Communication systems - A2: Community-based information systems - D2: Data interchange and interoperability - Electronic medical record systems - Personal health records - Health Management Information systems (HMIS),4
1febe627-fbdb-4ba4-8928-4a013e9e8ffa,f301cc5e-013c-4d6e-9b9c-d5a867c93d49,Understanding the value of: Designing how to: Know how to use: Build:,1
e73f26e3-1c39-4f86-a125-b9f1ba4856e7,f301cc5e-013c-4d6e-9b9c-d5a867c93d49,- Identify persons in need of services - Schedule healthcare provider's activities,2
0fc5e6f7-9778-4642-89d4-f852a9125cd6,f301cc5e-013c-4d6e-9b9c-d5a867c93d49,"Know how to use the systems for this purpose, for example:",3
