criteria_id,competency_id,criteria_text,sort_order
207b1c89-ed16-4204-9969-a4bf457dc289,bdf7f545-21ad-4757-9fbf-a82de66aed90,"Share state of the art expertise and evidence, and examples of success and failure for mutual learning.",5
a096b150-d2d8-4169-a015-11a6a3814e6d,59ff02b2-fea7-4a19-b448-4b8c27399a7f,Identify a senior level leader who understands the value of digital health and is well-respected to act as the project champion,1
f982a92c-4c5f-4e4c-939d-6deea7b3e0dd,59ff02b2-fea7-4a19-b448-4b8c27399a7f,"Conduct readiness assessments covering skills, culture/attitudes, existing systems, ongoing and planned projects, technology infrastructure, and procurement and other business processes to assess the size, nature and impact of organisational change as a result of the digital health implementation",2
9739099b-32a9-42e6-a3fd-462552ea4d91,59ff02b2-fea7-4a19-b448-4b8c27399a7f,"Advocate for and secure resources (financial, human, technology, physical) to successfully institute the organizational changes necessitated by the digital health implementation, such as new job positions, revised salary structure, new department, new facilities, new technology, service contracts, etc.",3
5c48d3bd-50b3-41c7-b95d-908582236936,59ff02b2-fea7-4a19-b448-4b8c27399a7f,"Lead change management processes for digital health implementations, including developing adoption strategies, addressing resistance, and facilitating smooth transitions from traditional to digital workflows",4
723ddf5b-2b22-4200-ab45-cf31c99f244d,6b5fba5b-6cd1-4325-93d3-f2a2af63530e,"Foster a culture of openness to change, humility, learning and sharing ideas between health and digital health staff",1
137cf6a4-3d94-486a-80f2-1742bd072723,6b5fba5b-6cd1-4325-93d3-f2a2af63530e,Exemplify a sense of comfort with ambiguity and uncertainty given the constantly evolving digital health and technology sector and unpredictable state of health and financing and world at large,2
ca4caf16-653d-4046-b1d6-2392e6b30c8a,ff7816b7-83c8-40f1-bcd5-6f1852e9eb9e,Lead the development of comprehensive stakeholder management strategies and plans.,1
21a6e603-3ad2-421d-b1bb-8a63c1ceebf9,ff7816b7-83c8-40f1-bcd5-6f1852e9eb9e,"Work with all interested parties to identify stakeholders in the domains that pertain to the digital health initiative including but not limited to the public and private health sector, national health insurance or social protection commission, health informatics associations, digital health communities of practice, NGO implementers, ICT and telecom sector and others (e.g. business, legal, finance and education sectors)",2
10af4302-a7a7-4ad6-9b41-ef49b4ae6cf3,ff7816b7-83c8-40f1-bcd5-6f1852e9eb9e,Determine the strategic approach to understanding stakeholder objectives and requirements.,3
e15b9cd8-4f4f-45eb-94a9-1088bbc2dcdc,ff7816b7-83c8-40f1-bcd5-6f1852e9eb9e,Establish and promote the overall vision for how stakeholder objectives are met and determine organisational roles and alignment.,4
ade05f4f-1a37-4ca1-b18b-633ca9c4743a,ff7816b7-83c8-40f1-bcd5-6f1852e9eb9e,"Build and manage long-term, strategic and effective relationships with senior stakeholders (internal and external).",5
0be79536-2036-4b04-95f9-7662e9b77756,ff7816b7-83c8-40f1-bcd5-6f1852e9eb9e,Facilitate the engagement of stakeholders in support of the delivery of digital health services and change projects.,6
671b63d8-7822-4412-8419-7ff1fcd2943b,ff7816b7-83c8-40f1-bcd5-6f1852e9eb9e,"Act as a single point of contact for senior stakeholders, facilitating relationships between them, and as the ultimate escalation point for issue resolution..",7
1f641b0f-6802-4392-a1c5-531d4605b60c,ff7816b7-83c8-40f1-bcd5-6f1852e9eb9e,"Negotiate to ensure that stakeholders understand and agree on what will meet their needs, and that appropriate agreements are defined.",8
720f2823-8611-4ab2-8f39-e5942d41ca8b,ff7816b7-83c8-40f1-bcd5-6f1852e9eb9e,Oversee monitoring of relationships including lessons learned and appropriate feedback.,9
1055a527-4ecd-4788-866a-3dde33de0433,ff7816b7-83c8-40f1-bcd5-6f1852e9eb9e,Lead actions to improve relations and open communications with and between stakeholders.,10
068fca29-cb37-4ae2-9176-62b5af4ccb3a,1a076d53-9f25-4823-914c-f566ad8c330e,"Establish a steering, oversight or governing committee for digital health",1
1997ed21-c78d-4513-b595-7ab7ebc56d1b,1a076d53-9f25-4823-914c-f566ad8c330e,Oversee / Manage the digital health implementation through the entire system development life cycle,2
64984a70-ba2a-4355-bd8a-2942ef371f46,1a076d53-9f25-4823-914c-f566ad8c330e,Supervise digital health solution and service vendors to satisfactorily provide the solution or services and ongoing support in compliance with the contract,3
f894304c-5267-4bc4-a258-d22022c41f77,d8d14b21-2ee6-46cb-8dd4-7598cfad9e50,"Apply processes of organizing, planning, leading, decision-making, and controlling resources in alignment with the overall digital health direction and strategic priorities of the organization.",1
3888945a-b5c5-413c-8550-f5b7d849c7c1,03b0eeba-e316-4d9b-890b-ea9509a15101,Calculate/estimate the Total Cost of Ownership (TCO),1
50914a4c-37f5-4490-867c-3c737f0c9e6d,03b0eeba-e316-4d9b-890b-ea9509a15101,"Estimate impact on labor and the workforce, such as change in digital health jobs (increase in digital health jobs, reduction in entry level jobs, e.g. data entry clerk), growth and investment in digital health companies, etc.",2
a82822c0-e9b5-45c9-9fd1-9e88f6c2b6c1,03b0eeba-e316-4d9b-890b-ea9509a15101,Identify proxy data for impact estimations,3
ab4091a5-4ac9-492e-837b-305bc576d931,dec81315-511a-44d3-8219-20678b2d2b4b,"Conduct studies, such as time and motion studies, to measure savings in time, workflow/process, and staff; supply chain impact (e.g. reduced stockouts of medicines and supplies), more efficient resource utilization, etc.",1
ff4ad1be-f163-4b0c-80f4-9c5d710037c5,f3d015b6-8a4f-4aa6-98fa-4881b6020d1a,"Measure improvements to health service delivery, such as faster diagnosis and treatment, reduction in diagnostic errors, faster recovery, fewer readmissions to clinic/hospital, increased survival rate, fewer adverse events",1
463d5ce3-f726-49e0-8b9a-f714101653c0,f3d015b6-8a4f-4aa6-98fa-4881b6020d1a,"Evaluate quality of care through qualitative methods such as surveys, spot checks",2
ad6c6a70-a3fd-4917-99fd-e19ef0b3472f,f5d73a9b-daf7-4173-b0d7-3fbc0f1a8620,"Measure prevalence of disease, mortality, morbidity, etc at the population level; DALYs, QALYs, etc.",1
0517c70d-586a-4c32-87a1-765391bf7f30,d9e4b93a-3b09-4bde-86a5-abec222cba98,Map and identify existing resources and examples of similar costed plans for digital health,1
1f4fefe6-a249-4cf4-bf0c-e3e59017c9a6,d9e4b93a-3b09-4bde-86a5-abec222cba98,"Map the donor landscape for focus, strategy and level of investment in digital health",2
2d9e2faa-0c5b-493e-977f-e8a257f4c97b,d9e4b93a-3b09-4bde-86a5-abec222cba98,Calculate the Total Cost of Ownership (TCO),3
d157e8a6-cf69-4aa5-acb3-87290d193f8b,5a24e41c-31c8-42e2-8170-a963f1ca986c,Build the business case,1
3ffd3e0d-f33c-4b2a-8ae7-42b949c1b7cc,5a24e41c-31c8-42e2-8170-a963f1ca986c,Forecast funding needs for the next 5+ years,2
b437f127-df55-4ed8-bba3-28595fa2549f,5a24e41c-31c8-42e2-8170-a963f1ca986c,Develop the investment roadmap,3
be187861-8b45-4b73-934d-94f5f2dde890,5a24e41c-31c8-42e2-8170-a963f1ca986c,"Convene a working group to develop the investment / funding strategy, build buy-in, and develop an advocacy strategy, including stakeholders and actors such as health and digital health leaders from the ministry of health, national health insurance commission, donors, health informatics associations, digital health communities of practice in the NGO and private sectors",4
e157ac57-ec5b-4359-b81f-981968cb1a8e,38ce2b4d-0384-4039-b145-9ccc4464e64e,Map and Identify potential sources of funding,1
fde12ee6-bd71-4538-aa63-f0a4eeb3fc0f,38ce2b4d-0384-4039-b145-9ccc4464e64e,"Execute fundraising/funding application processes, such as preparing concept notes, proposals, work plans and budgets",2
7af00eb4-be06-4358-a647-c3a559a4c0e3,38ce2b4d-0384-4039-b145-9ccc4464e64e,"Validate budgets against work plans and vice versa to ensure every digital health-related cost is included for the corresponding work, e.g. for an EMR implementation, check the proposal budget for software license and technical support, hosting, staff, consultants/vendors, training, infrastructure upgrades, software customizations, etc.",3
ede5f22d-5911-4985-9235-953f85861710,38ce2b4d-0384-4039-b145-9ccc4464e64e,Maintain donor and funder relationships,4
517715c3-357e-47f7-a170-8af0ac864bdd,167c90dd-1134-495b-90a7-74f92eafdbca,Implement financial oversight systems,1
ce54a56b-74c2-4b23-b55a-b99710da45d1,167c90dd-1134-495b-90a7-74f92eafdbca,Develop routine processes for managing digital health budgets and expenditures,2
bca2c9af-5161-4980-ab31-f2620f8f7839,167c90dd-1134-495b-90a7-74f92eafdbca,"Obtain and disburse the funds in compliance with regulatory, organizational and/or donor requirements.",3
1ccd52aa-02c5-40d5-b616-761c7c10c0b8,167c90dd-1134-495b-90a7-74f92eafdbca,"Monitor expenditures to ensure that they are used appropriately and in compliance with all regulations, and product/service is received, in particular payment against digital health product (hardware and software), service, support, and consulting contracts; related digital infrastructure services (e.g. cloud hosting, mobile network operator agreements).",4
8ab95e43-6b83-4dda-b300-33a0dbbe7db3,167c90dd-1134-495b-90a7-74f92eafdbca,Prepare and deliver grant reporting to grant funders,5
9e4f3fe8-5cbb-4260-ae13-c01920f88bc6,220cc77c-0af1-4692-9e28-e9c7ed085242,Assess and advise using a systems approach in the identification of tools and/or functions that alleviate and address current health service challenges,1
7c9ac17e-be2b-4b98-8bb2-a2c6e3a88153,220cc77c-0af1-4692-9e28-e9c7ed085242,Work within the the complexity of clinical/non-clinical workflows within the regional and national health care systems,2
4e67ec2d-0e8f-4a8f-842b-1a114bfd399d,d1958d2d-f7f2-4e3b-a909-a9a71ac4b9ea,"Design and implement collaborative partnerships/ownership agreements between tools/organizations/primary stakeholders (e.g. data sharing, data ownership, revenue generation, etc.)",1
47e885a0-91af-474f-90c2-6512c14e3ca8,d1958d2d-f7f2-4e3b-a909-a9a71ac4b9ea,"Apply health economic evaluation and strategy to determine cost effectiveness, ROI, health impact of tools/service within a health system",2
f29ef086-2306-4c77-9e64-250b95cc971c,463c26b1-3a8e-4b98-af4d-35188196d213,Assess the current landscape of tools available that meet requirements or criteria of a health service need/challenge,1
1bbaba8e-3a90-4b3e-a6b4-ed2842153193,463c26b1-3a8e-4b98-af4d-35188196d213,Strategically design cost/time effective monitoring and evaluation and reporting process to determine most appropriate/impactful solution/tool,2
21398b1b-5ed0-4a23-a445-c59e4afaee0a,463c26b1-3a8e-4b98-af4d-35188196d213,Follows appropriate procurement processes relevant to the context.,3
b16fd21d-1596-4002-b78f-cc3bb01ee3a6,2125a1eb-5bd5-41a7-80e8-809da8c19a98,"Interpret and understand a context's digital culture, tooling and policies",1
2c56fea2-9f52-4f3a-b90e-c6091299f6e1,2125a1eb-5bd5-41a7-80e8-809da8c19a98,Select and/or design appropriate digital solutions to meet current and future objectives,2
fa54da85-7a46-4bc6-8e37-24ab0d3b1d70,2125a1eb-5bd5-41a7-80e8-809da8c19a98,Implement appropriate digital solutions to meet current and future objectives,3
3409f33f-b8b9-4c7f-b68e-cb627a958da3,a71edd4f-9c16-4210-8046-f8ef1c208699,"Test cross-tool functionality with regard to fidelity, quality, adherence to local policy (e.g. server location, storage, and data ownership)",1
63c9e02d-9ad0-493e-bf16-bddf05a33d78,a71edd4f-9c16-4210-8046-f8ef1c208699,"Identify best approach to co-host/use tools and/or services (work flow, data flow, data exchange, etc.)",2
cb38a8d3-4d7d-4110-b106-4c83a268ea19,eeb76dd4-9ade-4b45-be0e-0032eafabfb7,Champion the use of feasibility studies in the planning process,1
00ca64fd-7dc9-4e71-9301-369a24ba7d10,eeb76dd4-9ade-4b45-be0e-0032eafabfb7,Apply best practices for requirements gathering,2
5f24ff67-51ce-4993-a1a0-956af2e23fa9,eeb76dd4-9ade-4b45-be0e-0032eafabfb7,Implement feasibility studies to assess project viability,3
68abfb46-011d-432a-894e-884b60858201,eeb76dd4-9ade-4b45-be0e-0032eafabfb7,"Review results of feasibility studies from a technical, operational, legal, and organizational standpoint.",4
d8e89897-8e08-4901-9002-02c1f404fcf4,74fe7bfc-7841-49fd-a414-82f8fadedd3b,Champion the usage of human centered design to inform the design of products and services,1
e7783ced-12a5-4706-9b38-386014aae589,74fe7bfc-7841-49fd-a414-82f8fadedd3b,Apply UI and UX design principles,2
2a7c34cd-0c22-4f6b-a3b9-8b18b1f9684c,74fe7bfc-7841-49fd-a414-82f8fadedd3b,Incorporate feedback from users into design revisions,3
800b917d-6310-4e24-aa31-e4d6fb56935f,8ef064c5-814b-43bb-9800-ab891a30cd87,"Utilize and implement principles of the software development lifecycle to create, deploy, implement, and manage products and solutions.",1
3c74d7ea-8909-4e9d-a1fb-9c4bd3c7826f,8ef064c5-814b-43bb-9800-ab891a30cd87,Implement agile design principles and processes into product development,2
3f073aaf-3f4d-463d-be19-4a0f664158e7,f10dc51d-d5c7-4950-a610-1513e979c4b5,Engage in best practices of user training,1
25835f5b-7895-4141-8010-26b13bf9c5ce,f10dc51d-d5c7-4950-a610-1513e979c4b5,Incorporate solution into users' workflows and contexts,2
cd9804a3-ea8c-4957-93ce-9dd0e103122e,f10dc51d-d5c7-4950-a610-1513e979c4b5,Provide user support …,3
4d495877-b269-4edb-9f18-de8e4ba20a09,042d0b58-fc3f-4634-8a66-6dfa50ecc801,"Define software performance metrics to be measured (e.g. usage, transaction volume), including as agreed in a service level agreement (SLA) with a service provider (e.g. uptime, response time)",1
b843c913-86d2-4291-bfa2-21d48fbf61b1,042d0b58-fc3f-4634-8a66-6dfa50ecc801,Gather data required for software evaluation according to defined metrics and KPIs,2
d07cf155-5a82-478b-8f0e-d73e118ccf59,042d0b58-fc3f-4634-8a66-6dfa50ecc801,Utilize performance metrics for software evaluation,3
ac2a2eaf-b831-406c-b99d-dbc3f8c6d67b,042d0b58-fc3f-4634-8a66-6dfa50ecc801,Document results of software evaluation and communicate as required,4
70d59e21-9e13-453b-9676-99be5e455e93,96002e0c-9597-4db6-bb82-6758104a718d,Define metrics to be measured that define effectiveness of the digital health solution,1
36398dcd-71b3-4718-bde1-5884472e91e7,96002e0c-9597-4db6-bb82-6758104a718d,Conduct process to gather data and user feedback to inform evaluation of solution,2
da9f0031-bf94-4f45-8949-0c925e683c19,96002e0c-9597-4db6-bb82-6758104a718d,Review data and user feedback to determine effectiveness of solution for organization/country's context and workflows,3
be8f470c-2c82-4155-825c-ad6a42da6147,96002e0c-9597-4db6-bb82-6758104a718d,Summarize and provides recommendations based on findings,4
dec45703-c31d-4a80-9a0a-d3621acc5653,a512ce5e-b59d-4160-95da-5b6f0de2f65f,Assess infrastructure needs to determine capabilities and needs to enable support of the Enterprise Architecture,1
37dba840-5fab-4718-9e3a-7a3603eafac4,a512ce5e-b59d-4160-95da-5b6f0de2f65f,Identify priorities for infrastructure based on need and available resources,2
3a3a0c97-f880-42e5-926d-748845fcbfcb,a512ce5e-b59d-4160-95da-5b6f0de2f65f,Create a roadmap for infrastructure improvements and maintenance,3
7444fc28-c718-4c5e-b2b5-3db6bd4d3382,60713ee0-6413-4bd4-9140-2bf2d9652c82,"Document Architecture principles, standards and components in the Enterprise Architecture",1
af839178-eda3-4da7-bd6a-8a8b03845e0c,60713ee0-6413-4bd4-9140-2bf2d9652c82,Establish governance process to ensure individual project alignment with the Enterprise Architecture,2
8bfd702c-f56d-40e9-991d-20be0643c577,60713ee0-6413-4bd4-9140-2bf2d9652c82,Communicate the enterprise architecture governance process to stakeholders,3
6d4008a2-7b03-429d-ba5a-59e30453b0c5,09138874-6d82-47ba-a736-f097e057475e,Design projects to be aligned with the Enterprise Architecture,1
b55778d6-20d6-4617-9d4f-ffa0174e5bae,09138874-6d82-47ba-a736-f097e057475e,Review project alignment with the enterprise architecture,2
125cedf5-2600-4977-b2a2-5d835c159f85,09138874-6d82-47ba-a736-f097e057475e,Provide suggestions and feedback to improve alignment early in the project start-up process,3
c7eb2bd6-563e-4f69-85b3-128cef6374f4,09138874-6d82-47ba-a736-f097e057475e,Follow governance process and standards to ensure alignment,4
4a107c60-fe71-4202-ad06-99e8693ddf1c,26e0b80d-ba14-4418-ac2e-f42a14bda8f8,Champion the use of semantic and syntactic health data standards,1
bba4fb86-5374-40e0-bec8-76114af2c739,26e0b80d-ba14-4418-ac2e-f42a14bda8f8,Design application data exchange using appropriate standards aligned with the enterprise architecture.,2
1ba0b90f-5ff9-4a84-be03-a408795af5dc,26e0b80d-ba14-4418-ac2e-f42a14bda8f8,Implement systems data exchange according to standards and enterprise architecture,3
a92e714d-9629-4b5e-ab50-1ce812e80e42,02bf122f-a4b8-413d-825c-be2a08216852,Use syntactic and semantic standards to support data integration and use,1
f9e06ccd-4d15-4a8c-aea0-9f5f8379c3b3,dc399c4d-028e-4b13-98fd-52e71a6c2e48,"Demonstrate knowledge of the financing, organization, delivery, and outcomes of health care services and their interrelationships.",1
07c43453-a6df-4f62-923a-605395db542a,dc399c4d-028e-4b13-98fd-52e71a6c2e48,"Demonstrate awareness of measurement tools related to health equity at the population, community, healthcare practitioner, and individual patient and community member levels.",2
27c1c03c-1430-4746-ae4b-40430bb3683d,dc399c4d-028e-4b13-98fd-52e71a6c2e48,"Assess how existing health inequities affect population-level health, individual health, and healthcare delivery systems",3
5fa7c5ab-b708-4f25-8689-700ee5af63a3,dc399c4d-028e-4b13-98fd-52e71a6c2e48,Use methods grounded in an awareness of the multilevel factors contributing to such inequities.,4
335b67b2-6c60-4a2e-8493-3fa6df54cbd9,72ee2dc7-02db-416d-b585-f69d2b34a034,Develop a review scope,1
3a3b51c4-3814-422e-bf2d-4cac80d29320,72ee2dc7-02db-416d-b585-f69d2b34a034,Analyse health services delivery systems for problems,2
496ba119-9b8f-4cc1-8c37-d4d24ee6c88f,72ee2dc7-02db-416d-b585-f69d2b34a034,Synthesise evidence related to solutions,3
a8b80006-5112-45e8-86d8-c22b8f3c66ce,72ee2dc7-02db-416d-b585-f69d2b34a034,Apply solutions appropriate to the content,4
1ed53b83-3d4f-485a-83ce-643cbc0536fa,72ee2dc7-02db-416d-b585-f69d2b34a034,Assist with key system modifications or redesigns,5
6dab6f29-83ef-469d-95e9-d7273c2baec8,5ce9ede4-b72c-4ba0-93f4-fd004eaff5c9,"Apply learning health systems knowledge and methods to translate, implement, and scale digital health innovations to advance equity and justice in health and healthcare delivery.",1
a3adbcc6-ed07-4f57-b71b-dc1b296ad569,5ce9ede4-b72c-4ba0-93f4-fd004eaff5c9,Use systems theories to understand how the interactions of digital health systems with the parts of health systems operate to produce value for stakeholders.,2
bdcf35b4-dbb4-4c32-a387-dc4f87e0090b,5ce9ede4-b72c-4ba0-93f4-fd004eaff5c9,Demonstrate systems thinking in the implementation of digital health research findings within the context of complex health systems.,3
f5d889f4-be4a-4156-bf50-88c28200256d,c4816302-46f6-4daa-b888-00a340f8ebae,Transmit health event alerts to specific population group(s),1
2740a5cd-a48f-46af-9793-c8cc4733bc70,c4816302-46f6-4daa-b888-00a340f8ebae,Transmit targeted health information to person(s) based on health status or demographics,2
daa9933c-b050-4755-8445-2dfcb4d4f0c4,c4816302-46f6-4daa-b888-00a340f8ebae,Transmit targeted alerts and reminders to person(s),3
aa0ceb45-66cc-47af-9569-188e22182dfc,c4816302-46f6-4daa-b888-00a340f8ebae,"Transmit diagnostics result, or availability of result, to person(s)",4
ec1e0428-d34c-4bb7-bc42-c0771cb9453d,55b6729f-49ff-4a9e-9f0c-09cfc3cb9529,Transmit untargeted health information to an undefined population,1
5a3e80bd-0814-4ab3-a020-8cc60ccfa6e5,55b6729f-49ff-4a9e-9f0c-09cfc3cb9529,Transmit untargeted health event alerts to undefined group.,2
8bfec223-e2da-406f-9b0e-ca790aebf242,32c074a3-c288-440f-91f8-49a60b917bb1,Create a peer group for individuals on a digital platform,1
683e63c6-07a9-4504-a608-c541c61f8566,e2fe8711-3951-4a46-bedf-07d7851a61b7,Access by the individual to own medical or summary health records,1
b19f673e-372a-4670-a52f-c31971a73739,e2fe8711-3951-4a46-bedf-07d7851a61b7,Self monitoring of health or diagnostic data by the individual,2
3d2470fa-025e-4902-982b-3a6e387b517c,e2fe8711-3951-4a46-bedf-07d7851a61b7,Active data capture/documentation by an individual,3
6c6f825f-0079-4f98-b45e-73f38a60c2b8,e2fe8711-3951-4a46-bedf-07d7851a61b7,Access by the individual to verifiable documentation of a health event or health status,4
ab316679-e5ee-4967-880b-9aff1575aeb0,6a1f7352-032e-41c7-bc5b-e6c5263d8f1c,Enable digital reporting of health system feedback by persons,1
5288b1a4-baaf-4c4f-84a5-fd1b0bd57298,6a1f7352-032e-41c7-bc5b-e6c5263d8f1c,Enable digital reporting of public health events by persons,2
6e26089f-7f66-4bde-b8ff-33e6eda28022,c04558f8-2fe7-4a5b-b5e5-512c312f650e,Enable look-up of information on health and health services by individuals,1
2d6c0378-7c3d-4410-9524-e9479032d93d,c04558f8-2fe7-4a5b-b5e5-512c312f650e,Conduct simulated human-like conversations with individual(s),2
a86197ba-c235-43e2-8028-e546fdb4a1ea,7c7418d1-04f8-436a-b06f-a7d2d730cd5c,Transmit or manage out-of-pocket payments by individuals,1
97871f9f-bdc5-4703-a764-6c0c42551f38,7c7418d1-04f8-436a-b06f-a7d2d730cd5c,Transmit or manage vouchers to individuals for health services,2
5da68ebd-8dfe-4cc1-95dc-8fa85acb1bc4,7c7418d1-04f8-436a-b06f-a7d2d730cd5c,Transmit or manage incentives to individuals for health services,3
c5ab2ced-95ec-4793-830b-78efde6e5b15,c1ce27d9-5901-4e57-86b6-3afd6dba0c6f,Manage provision and withdrawal of consent by individual(s),1
505c50b2-2eed-419f-a6a5-d8213d55a3a8,1a30c5bf-feea-4897-bd18-80ecaa1a68b3,Verify a person’s unique identity,1
f7b74ac8-9a81-457e-b472-7ca52464d41b,1a30c5bf-feea-4897-bd18-80ecaa1a68b3,Enrol person(s) for health services/clinical care plan,2
865b9815-42ca-4a3a-994b-d8b1547776b4,70a66745-92db-4d82-ae49-21a310f9033a,Manage person-centred structured clinical records,1
b79dcd8f-31b8-4a2f-81a3-8dfdd19d41a3,70a66745-92db-4d82-ae49-21a310f9033a,Use longitudinal tracking of person’s health status and services,2
47235a99-0d66-4967-9e76-cd9c91b8fd32,70a66745-92db-4d82-ae49-21a310f9033a,"Manage person-centred unstructured clinical records (e.g. notes, images, documents)",3
621e6208-119a-413a-9d05-d386f6e8ff2e,70a66745-92db-4d82-ae49-21a310f9033a,Use Routine health indicator data collection and management,4
c40eb656-257b-4146-8def-fafdc6014ffd,d5e7db45-fa69-448d-bd34-4be4f16d262d,Provide prompts and alerts based according to protocol,1
264d7b2f-fc72-4992-bcc3-2fad69a760b5,d5e7db45-fa69-448d-bd34-4be4f16d262d,Provide checklist according to protocol,2
e44f70ae-3303-4459-9204-0144518c89bc,d5e7db45-fa69-448d-bd34-4be4f16d262d,Screen persons by risk or other health status,3
263c60cd-38da-48d6-a710-d5230bfb380e,fd1a1f2d-1817-43a5-bfb7-205f6ff34e58,Conduct consultations between remote person and healthcare provider,1
f7b93329-89ff-4be7-80a9-976620a63c9d,fd1a1f2d-1817-43a5-bfb7-205f6ff34e58,Remotely monitor person's health or diagnostic data by provider,2
ea01647d-8299-4749-8571-b83bcacfb957,fd1a1f2d-1817-43a5-bfb7-205f6ff34e58,"Transmit medical data (e.g. images, notes, and videos) to healthcare provider",3
740c8a24-7470-4797-8605-e82a2e8ae249,fd1a1f2d-1817-43a5-bfb7-205f6ff34e58,Conduct remote consultations for case management between healthcare providers,4
6f53681a-07bd-4509-9123-1e5f77ec48d5,35e31eec-2815-405d-b196-81f315027ea3,Use digital tools for communication from healthcare provider to supervisor(s),1
7313d2a1-057b-4769-82e3-4db964dd23df,35e31eec-2815-405d-b196-81f315027ea3,Use digital tools for communication and performance feedback to healthcare provider(s),2
a7dc88eb-b49a-4a26-976a-b0063e5e3448,35e31eec-2815-405d-b196-81f315027ea3,Transmit routine news and workflow notifications to healthcare provider(s),3
1d7ba8fc-d202-4799-bb24-b570946a5543,35e31eec-2815-405d-b196-81f315027ea3,Transmit non-routine health event alerts to healthcare provider(s),4
f06bb3cc-b814-4992-9281-5b7937682860,35e31eec-2815-405d-b196-81f315027ea3,Create peer group for healthcare providers on a digital platform,5
2381723d-c569-4360-a21c-c18b8201b312,35e31eec-2815-405d-b196-81f315027ea3,Use Generative AI for tailored content creation,6
06cea146-4eea-4d0e-9612-ca734e012f59,8304f716-cde5-4360-ad9e-1f34942d723c,Coordinate emergency response and transport,1
13a4fe6d-b7c8-47e3-aef4-af4779035f10,8304f716-cde5-4360-ad9e-1f34942d723c,Manage referrals between points of service within health sector,2
15def6ae-cf85-4e44-9e54-aebdcff599f7,8304f716-cde5-4360-ad9e-1f34942d723c,"Manage referrals between health and other sectors (social services, police, justice, economic support schemes)",3
1c812086-c1b9-4c64-ad89-ff779ff5fffe,7a11f34b-27c0-4413-b150-a3ceeb7e551b,Identify persons in need of services,1
1f078dde-b543-4d36-8fb0-b512cc4c17bc,7a11f34b-27c0-4413-b150-a3ceeb7e551b,Schedule healthcare provider's activities,2
d52b450f-d71b-4dda-9445-b4e781817c00,4c3004ae-bdb2-457a-b25e-a1a00b4cf052,Transmit or track prescription orders,1
ff632530-cf21-43b2-afef-bcd9f0b2272a,4c3004ae-bdb2-457a-b25e-a1a00b4cf052,Track individual's medication consumption,2
e17069dc-8373-40f6-8ef5-35b9eedb4d1c,4c3004ae-bdb2-457a-b25e-a1a00b4cf052,Report adverse drug effects,3
c4013861-0e11-4272-9f07-c9592a7e6b78,6f4a5f42-f0f6-4189-a84e-6d99e2210052,Transmit person's diagnostic result to healthcare provider,1
6c5355c7-9aa1-48e9-8131-22afa87e1a33,6f4a5f42-f0f6-4189-a84e-6d99e2210052,Transmit and track diagnostic orders,2
7c1eb315-50b1-494c-9aa1-124f0bf7aeed,6f4a5f42-f0f6-4189-a84e-6d99e2210052,Capture diagnostic results from digital devices,3
637376b7-d27b-4af4-87d5-1ba121762d9f,6f4a5f42-f0f6-4189-a84e-6d99e2210052,Track biological specimens,4
7e83cc44-85ad-4bd9-8494-ce236f5374b7,e9ace24d-e828-4745-8f83-fc2d63b5aa83,Verify individual's health coverage and financing scheme membership,1
855a2339-5490-4f8a-b113-31036ec3a1f2,e9ace24d-e828-4745-8f83-fc2d63b5aa83,Receive payments from individuals,2
504761bf-7f3f-4a58-a7ea-69a0ac28d3a6,d9e64d00-2da7-400a-a470-8b3a63b526e8,List health workforce cadres and related identification information,1
1e66c715-2c80-4524-af74-7d4dfbab103b,d9e64d00-2da7-400a-a470-8b3a63b526e8,Monitor performance of healthcare provider(s),2
fd82c4a1-2f93-4dba-bfdf-2175625f2bbb,d9e64d00-2da7-400a-a470-8b3a63b526e8,Manage registration/certification of healthcare provider(s),3
3be48584-1354-437c-b5cc-3b531c01095c,d9e64d00-2da7-400a-a470-8b3a63b526e8,Record training credentials of healthcare provider(s),4
8e457074-00a9-4123-9e40-7ee8160a3d8a,d9e64d00-2da7-400a-a470-8b3a63b526e8,Manage health workforce activities,5
06f4a8d9-a8a2-4162-b002-70e714397e2d,d795f27c-b9da-42fc-9d3f-57a96f1ca230,Manage inventory and distribution of health commodities,1
80f8fa5c-8f23-44c5-95bd-623125c0d0b7,d795f27c-b9da-42fc-9d3f-57a96f1ca230,Notify stock levels of health commodities,2
7d83883e-c56b-4068-a003-71de69859539,d795f27c-b9da-42fc-9d3f-57a96f1ca230,Monitor cold-chain sensitive commodities,3
db14c61b-40d7-4a6d-b0ae-4ff8239068b6,d795f27c-b9da-42fc-9d3f-57a96f1ca230,Register licensed drugs and health commodities,4
3552b70d-0ab6-47d1-9f8a-b0d147b8296b,d795f27c-b9da-42fc-9d3f-57a96f1ca230,Manage procurement of commodities,5
98c78f82-8e72-42df-87ed-da75e55886a8,d795f27c-b9da-42fc-9d3f-57a96f1ca230,Report counterfeit or substandard drugs by persons,6
84ed251a-580f-4434-8965-e99a9c10bf60,9d3e85d5-4802-41eb-a237-d244ecbecb7d,Generate notification of public health events from point of diagnosis,1
6bf23870-13a5-445f-af83-b52995014032,d52f4159-26ae-48ef-ba96-b16483fcd443,"Notify, register and certify birth event",1
276ab9cc-9b40-4698-a5a2-c7b64df8e77a,d52f4159-26ae-48ef-ba96-b16483fcd443,"Notify, register and certify death event",2
